customer_id,name,age,income,credit_score,purchase_amount,satisfaction_rating,region,product_category,membership_type,last_purchase_date,total_orders,is_premium
703,Customer_703,57,,363,45.00932785218607,4,East,Home,Premium,2024-10-20 12:42:23.744124,5,False
704,Customer_704,27,40979.899397401445,390,199.24672548865564,4,South,Home,Premium,2024-10-22 12:42:23.744124,7,False
705,Customer_705,60,52983.54520689871,416,11.660492462804157,2,North,Sports,Premium,2025-07-11 12:42:23.744125,5,True
706,Customer_706,61,,566,259.0896367925724,3,South,Home,Basic,2024-11-01 12:42:23.744126,5,False
707,Customer_707,46,37522.596079797586,439,99.87041006951102,5,South,Clothing,Basic,2025-02-26 12:42:23.744127,9,True
708,Customer_708,30,39265.229195169806,545,5.592584866656365,5,South,Home,Premium,2025-07-31 12:42:23.744128,3,True
709,Customer_709,29,84315.1201601249,694,103.35459421227884,4,South,Sports,Basic,2024-10-19 12:42:23.744129,5,False
710,Customer_710,48,65437.63990070864,786,365.92295548473317,4,West,Sports,Basic,2024-12-20 12:42:23.744129,3,False
711,Customer_711,63,40381.07745483818,775,7.235636592774486,4,West,Sports,Premium,2024-09-30 12:42:23.744130,5,False
712,Customer_712,19,897.4994855542917,816,80.8979467170284,4,North,Electronics,Basic,2025-04-29 12:42:23.744131,4,False
713,Customer_713,78,19110.71012787065,483,137.75104518932883,4,South,Clothing,Basic,2025-03-25 12:42:23.744132,3,True
714,Customer_714,68,60068.58165203755,319,166.20931164287842,2,West,Electronics,Basic,2025-03-09 12:42:23.744133,7,False
715,Customer_715,67,7568.881172223651,823,53.41411049602656,4,North,Books,Basic,2025-06-08 12:42:23.744133,5,True
716,Customer_716,52,55859.870549039115,828,22.836536021881727,5,South,Clothing,Basic,2025-02-03 12:42:23.744134,3,False
717,Customer_717,40,28688.72550269949,446,4.326484958376247,5,East,Home,Premium,2024-08-21 12:42:23.744135,3,False
718,Customer_718,34,51836.11549161347,603,86.68487732575126,1,West,Sports,Premium,2024-09-07 12:42:23.744136,6,True
719,Customer_719,43,51277.12602668286,527,60.3143912567105,4,North,Books,Basic,2024-09-08 12:42:23.744137,7,False
720,Customer_720,25,52411.79867781423,401,297.09303040108404,4,East,Clothing,Premium,2024-08-21 12:42:23.744138,7,False
721,Customer_721,46,42111.56305842959,716,6.251912971086202,4,South,Electronics,Basic,2025-05-15 12:42:23.744138,4,False
722,Customer_722,43,,515,115.64384869608439,2,South,Sports,Basic,2024-12-14 12:42:23.744139,4,False
723,Customer_723,27,35584.191621271224,706,2.5283164604950126,4,South,Electronics,Premium,2025-07-25 12:42:23.744140,1,True
724,Customer_724,43,59677.8463448378,698,18.805899652130496,4,West,Clothing,Premium,2025-07-04 12:42:23.744141,4,True
725,Customer_725,79,66103.85349561897,798,60.43655379407421,3,North,Clothing,Premium,2025-03-22 12:42:23.744142,3,True
726,Customer_726,51,25620.549549277475,764,60.673546180130444,4,East,Books,Premium,2025-03-07 12:42:23.744143,2,False
727,Customer_727,68,48967.43055415461,381,115.7409062617727,4,North,Home,Premium,2025-03-03 12:42:23.744143,6,True
728,Customer_728,58,53931.64146975476,664,241.0315468639268,4,West,Electronics,Premium,2025-05-21 12:42:23.744144,2,False
729,Customer_729,24,,462,101.8966407484187,5,North,Books,Basic,2025-01-10 12:42:23.744145,6,True
730,Customer_730,21,53335.392391930356,347,306.90580438936746,3,West,Sports,Premium,2024-08-28 12:42:23.744146,6,False
731,Customer_731,75,41959.30379309552,810,4449.220946306682,3,South,Home,VIP,2025-06-01 12:42:23.744147,6,True
732,Customer_732,70,55580.60850925078,628,87.82721725827606,4,East,Books,Premium,2025-03-13 12:42:23.744148,6,True
733,Customer_733,67,62360.5742196724,415,179.45149676421963,3,South,Electronics,Basic,2024-08-31 12:42:23.744148,6,True
734,Customer_734,62,,636,102.88370322302744,3,North,Clothing,Basic,2025-01-28 12:42:23.744149,5,False
735,Customer_735,28,60118.79673067448,446,8.181526121947735,3,South,Sports,Basic,2025-05-03 12:42:23.744150,7,False
736,Customer_736,46,69807.06822075014,622,134.92480227435792,2,East,Electronics,Basic,2024-12-23 12:42:23.744151,7,False
737,Customer_737,73,12981.192842094642,742,9.971917052920144,5,South,Home,VIP,2024-08-18 12:42:23.744152,9,False
738,Customer_738,53,,312,90.16060331982622,3,East,Home,Basic,2024-12-26 12:42:23.744153,5,False
739,Customer_739,42,56848.55530442549,793,121.28124452795947,4,East,Clothing,Basic,2024-09-10 12:42:23.744154,4,False
740,Customer_740,38,27767.493445225467,586,6.884389138238325,1,South,Clothing,VIP,2025-03-03 12:42:23.744154,7,True
741,Customer_741,78,,413,26.239731511814906,4,West,Sports,Basic,2025-07-22 12:42:23.744155,5,False
742,Customer_742,74,42033.58187952077,779,247.30440762979345,3,North,Sports,Basic,2025-07-12 12:42:23.744156,5,False
743,Customer_743,53,44760.67127362894,321,95.79320521399337,4,West,Clothing,Basic,2025-04-23 12:42:23.744157,4,False
744,Customer_744,27,39846.40435068675,648,28.27423182324953,4,West,Clothing,Premium,2024-10-18 12:42:23.744158,9,True
745,Customer_745,54,56047.976884764495,619,117.33781993864312,3,South,Home,Basic,2025-02-27 12:42:23.744159,5,False
746,Customer_746,26,,425,90.82640816971247,4,North,Clothing,VIP,2025-04-16 12:42:23.744159,6,True
747,Customer_747,41,,576,69.6303556513546,2,North,Books,Basic,2025-03-24 12:42:23.744160,0,True
748,Customer_748,52,47222.74825610657,503,373.75225785937494,4,West,Electronics,Basic,2025-07-23 12:42:23.744161,6,False
749,Customer_749,66,42715.95033024125,493,115.02860051148798,3,South,Clothing,Basic,2025-07-22 12:42:23.744162,8,False
750,Customer_750,52,65057.5135522794,846,47.070965389115074,5,North,Sports,Premium,2024-12-25 12:42:23.744163,4,False
751,Customer_751,65,43608.864753618385,585,160.98051402383174,2,West,Books,Basic,2024-09-29 12:42:23.744164,6,False
752,Customer_752,53,68963.53650724603,356,215.92061600074263,4,North,Sports,Basic,2024-11-30 12:42:23.744164,3,True
753,Customer_753,35,69591.85901681731,602,13.378349241824136,3,South,Books,Basic,2024-12-11 12:42:23.744165,3,True
754,Customer_754,66,23303.92323562046,462,22.383501262507448,3,South,Clothing,Premium,2025-06-18 12:42:23.744166,7,False
755,Customer_755,56,72185.20404445847,318,24.363585301903896,4,South,Electronics,Basic,2025-07-23 12:42:23.744167,4,False
756,Customer_756,49,20759.280569962288,669,117.50997043948526,5,North,Sports,Premium,2025-04-30 12:42:23.744168,2,False
757,Customer_757,41,73431.61053765021,563,92.39186381537527,3,East,Books,Premium,2025-02-06 12:42:23.744169,1,False
758,Customer_758,40,,412,96.49337642018013,2,North,Home,Basic,2025-01-08 12:42:23.744170,7,False
759,Customer_759,79,67496.68876538263,787,282.6382820012136,3,East,Clothing,Basic,2025-04-17 12:42:23.744171,2,False
760,Customer_760,49,6860.387106006538,626,149.57143622719593,2,South,Electronics,Basic,2025-06-17 12:42:23.744171,5,True
761,Customer_761,54,71271.31438772037,841,13.689352341367696,2,West,Clothing,Basic,2025-05-26 12:42:23.744172,6,False
762,Customer_762,29,,364,42.6954994135662,4,East,Home,Basic,2025-01-02 12:42:23.744173,7,False
763,Customer_763,66,43939.367180039415,591,57.162650955220485,2,South,Electronics,Basic,2025-03-05 12:42:23.744174,5,False
764,Customer_764,72,49305.9335994022,324,50.41174882806514,1,South,Home,Basic,2025-03-06 12:42:23.744175,5,False
765,Customer_765,30,26230.26556147136,848,110.65696924807611,4,East,Clothing,Basic,2025-01-31 12:42:23.744176,8,False
766,Customer_766,40,56241.58837639338,300,222.46347567103152,4,West,Books,Basic,2025-02-21 12:42:23.744177,5,False
767,Customer_767,42,75383.54365086259,848,36.53574761569167,2,South,Clothing,Basic,2025-03-12 12:42:23.744178,6,True
768,Customer_768,52,,440,80.26878351066976,3,East,Clothing,Premium,2024-12-02 12:42:23.744178,3,True
769,Customer_769,58,112839.33954575597,487,155.78394187141365,4,West,Clothing,VIP,2024-08-18 12:42:23.744179,9,False
770,Customer_770,47,50660.540859315945,427,53.822775431454595,3,West,Sports,Premium,2024-09-21 12:42:23.744180,5,False
771,Customer_771,34,17386.532651694713,500,18.406482949037382,4,South,Home,Basic,2025-02-22 12:42:23.744181,5,False
772,Customer_772,66,53419.41943136438,426,64.42636212543525,2,North,Home,Basic,2025-03-17 12:42:23.744182,7,False
773,Customer_773,79,1670.9646957502055,556,5.680585090194893,4,North,Home,Basic,2025-03-29 12:42:23.744182,4,False
774,Customer_774,37,39337.92150270973,846,285.39454956257407,3,South,Sports,Basic,2025-03-18 12:42:23.744183,6,True
775,Customer_775,65,82487.64117200424,493,7.776826846703173,4,West,Books,Basic,2025-07-15 12:42:23.744184,4,True
776,Customer_776,42,56502.672972635424,403,57.706642006428666,5,South,Clothing,Premium,2025-07-22 12:42:23.744185,5,False
777,Customer_777,39,53588.33625662538,834,75.47699802032695,4,East,Books,Basic,2025-08-01 12:42:23.744186,6,True
778,Customer_778,30,86415.60753430713,564,422.01685190008885,3,North,Sports,Basic,2024-12-27 12:42:23.744186,2,True
779,Customer_779,76,44588.0021667326,683,18.15480444032466,3,East,Home,VIP,2024-09-11 12:42:23.744187,9,False
780,Customer_780,36,75236.40825868218,559,12.152548834340946,3,South,Clothing,Basic,2025-02-26 12:42:23.744188,2,True
781,Customer_781,66,,713,0.8744266973853865,3,South,Electronics,Basic,2025-04-01 12:42:23.744189,5,False
782,Customer_782,53,57600.94926918053,657,16.909513703969505,3,West,Electronics,Basic,2025-06-09 12:42:23.744190,5,False
783,Customer_783,29,25653.90288273974,374,23.22763525087648,5,West,Books,Basic,2025-03-24 12:42:23.744191,2,False
784,Customer_784,78,40359.06410343566,654,99.5823619648819,4,West,Home,Premium,2025-02-04 12:42:23.744191,5,False
785,Customer_785,58,22049.63534312253,487,24.808552018025516,4,East,Electronics,Basic,2025-04-25 12:42:23.744192,10,False
786,Customer_786,36,48095.0984354931,589,2.073429218507464,4,West,Books,Basic,2024-12-22 12:42:23.744193,2,True
787,Customer_787,29,57808.04687832534,344,175.22600189783873,4,South,Sports,Premium,2025-07-11 12:42:23.744194,4,True
788,Customer_788,26,27799.23789817096,382,45.50688322089968,2,West,Books,Premium,2025-05-05 12:42:23.744195,6,False
789,Customer_789,24,90983.57845369646,422,43.64863599752824,5,North,Books,VIP,2024-11-05 12:42:23.744195,7,True
790,Customer_790,45,55562.12038183922,657,36.02227000295149,3,West,Books,Premium,2024-09-05 12:42:23.744196,7,True
791,Customer_791,31,51155.911711704386,827,370.39231307742006,4,East,Clothing,Basic,2024-12-24 12:42:23.744197,3,False
792,Customer_792,48,65393.15502691251,365,18.646864485994865,5,North,Books,Basic,2024-11-09 12:42:23.744198,6,False
793,Customer_793,69,33421.43838268156,674,228.51191539545167,4,North,Books,Basic,2024-09-22 12:42:23.744199,9,False
794,Customer_794,36,53269.549583349064,461,149.9701977528569,4,North,Clothing,Basic,2024-09-02 12:42:23.744200,6,True
795,Customer_795,75,,679,7.95627746507386,1,East,Clothing,Premium,2024-10-12 12:42:23.744201,8,False
795,Customer_796,64,,657,432.21817238758194,4,South,Sports,Premium,2025-04-22 12:42:23.744201,7,False
797,Customer_797,33,28827.21301205837,487,31.658368061957365,4,West,Home,Basic,2025-06-03 12:42:23.744202,4,True
798,Customer_798,70,51263.30918614347,621,10.378722839287976,4,North,Electronics,Basic,2025-03-24 12:42:23.744203,3,True
799,Customer_799,22,56586.31570303551,749,176.79310394527525,5,North,Electronics,Basic,2024-12-25 12:42:23.744204,10,False
800,Customer_800,52,57896.51488815402,773,122.64758890815874,3,North,Books,VIP,2024-09-21 12:42:23.744205,4,False
801,Customer_801,29,38375.296538343355,312,96.02917477728667,3,South,Sports,Basic,2024-10-27 12:42:23.744206,3,False
802,Customer_802,42,32089.811957098045,483,16.958011130072002,3,South,Books,Premium,2025-03-07 12:42:23.744206,10,True
803,Customer_803,69,38664.09653907802,410,65.10385573129753,3,East,Electronics,Premium,2025-03-09 12:42:23.744207,12,False
804,Customer_804,76,60566.50868420565,807,151.6658326825909,4,South,Clothing,VIP,2025-08-04 12:42:23.744208,2,False
805,Customer_805,38,47123.084581760726,589,36.1865445808488,4,West,Home,Premium,2025-07-21 12:42:23.744209,3,True
806,Customer_806,53,65924.17616905044,594,37.35157119956541,4,East,Sports,Premium,2025-04-15 12:42:23.744210,2,True
807,Customer_807,70,59540.07438790146,750,0.3145849046566486,5,East,Clothing,Basic,2025-04-20 12:42:23.744210,8,True
808,Customer_808,40,4461.746038007855,514,19.145522400187353,5,West,Home,Basic,2025-06-20 12:42:23.744211,3,False
809,Customer_809,33,54949.95593674422,326,208.2691819087953,5,West,Sports,Basic,2025-07-01 12:42:23.744212,7,False
810,Customer_810,74,95009.0953563254,530,58.29421037096644,1,West,Sports,Basic,2025-01-18 12:42:23.744213,5,False
811,Customer_811,56,76505.38102076662,620,414.9931222102274,4,East,Electronics,VIP,2024-12-07 12:42:23.744214,6,False
812,Customer_812,62,58440.26321413938,532,50.369769388082595,3,East,Clothing,Basic,2025-02-07 12:42:23.744214,2,False
813,Customer_813,70,28812.15739060112,736,125.59205401126432,2,East,Sports,Premium,2025-03-28 12:42:23.744215,4,False
814,Customer_814,59,59551.07432251292,832,2435.6519639921225,4,West,Sports,Basic,2025-04-17 12:42:23.744216,9,True
815,Customer_815,75,64794.99879756518,702,45.22574540430544,3,West,Home,Basic,2025-05-15 12:42:23.744217,7,False
816,Customer_816,56,44925.06638344832,352,21.161771419202154,2,North,Electronics,VIP,2024-12-03 12:42:23.744218,4,False
817,Customer_817,31,,612,42.62736649859736,2,South,Books,Basic,2025-07-05 12:42:23.744218,3,True
818,Customer_818,48,80193.2491679208,580,79.23876186462967,1,North,Electronics,Basic,2025-06-19 12:42:23.744219,1,False
819,Customer_819,75,32854.511605165484,330,480.03193838098525,5,West,Books,Basic,2025-02-09 12:42:23.744220,5,True
820,Customer_820,22,28834.00790081746,636,109.12446358162286,1,East,Clothing,Premium,2025-01-09 12:42:23.744221,2,False
821,Customer_821,52,63853.98651988425,482,22.2201438252512,3,West,Clothing,Basic,2024-10-18 12:42:23.744222,7,False
822,Customer_822,40,59150.85272396161,322,4.600356401966207,4,South,Sports,Basic,2025-08-02 12:42:23.744223,6,False
823,Customer_823,46,70576.76590825623,843,13.508285988712807,4,North,Clothing,Basic,2025-04-12 12:42:23.744223,4,False
824,Customer_824,60,61395.87623807539,745,82.68047554835134,5,North,Sports,Premium,2024-10-01 12:42:23.744224,6,False
825,Customer_825,28,38644.89873651612,373,144.8852247960724,1,East,Electronics,Premium,2024-11-27 12:42:23.744225,4,True
826,Customer_826,35,58643.8530293081,309,282.04220269977765,4,North,Clothing,Basic,2024-09-02 12:42:23.744226,4,True
827,Customer_827,64,27157.469134076528,783,1.5949694819316067,4,North,Electronics,Basic,2024-11-12 12:42:23.744227,5,False
828,Customer_828,29,44993.625765340126,755,73.9736066600744,5,West,Electronics,Premium,2025-01-06 12:42:23.744228,4,True
829,Customer_829,26,60055.98461932808,459,63.65161341753276,4,North,Clothing,Basic,2025-06-10 12:42:23.744228,6,True
830,Customer_830,27,42789.715665522206,313,106.72735820055115,5,North,Electronics,Basic,2025-07-30 12:42:23.744229,9,False
831,Customer_831,75,99361.04364459653,477,4814.294149649189,2,North,Clothing,Basic,2025-03-05 12:42:23.744230,4,True
832,Customer_832,61,12156.315023526662,711,116.16771779985208,4,East,Clothing,Premium,2024-12-17 12:42:23.744231,3,False
833,Customer_833,34,39050.19286002379,352,107.31860469543508,4,East,Clothing,Basic,2024-08-22 12:42:23.744232,6,False
834,Customer_834,78,31244.403322601793,707,12.44433569011564,5,West,Books,Basic,2025-01-28 12:42:23.744233,5,False
835,Customer_835,55,35993.02385084093,321,160.8028474252502,3,North,Electronics,Premium,2024-10-26 12:42:23.744233,6,False
836,Customer_836,24,,329,13.151351643971124,3,East,Home,Premium,2024-11-29 12:42:23.744234,2,True
837,Customer_837,63,23471.586262820136,559,119.90868441238118,3,East,Clothing,Basic,2025-03-15 12:42:23.744235,3,False
838,Customer_838,30,65054.042971452545,504,53.8103244331756,2,West,Electronics,Basic,2025-05-13 12:42:23.744236,1,True
839,Customer_839,57,39058.09405225797,358,72.12395717357333,3,South,Sports,Premium,2025-01-01 12:42:23.744237,5,True
840,Customer_840,59,53271.46671177309,770,233.61213428734214,5,North,Clothing,VIP,2025-07-01 12:42:23.744238,7,False
841,Customer_841,26,41303.4847617951,765,220.6218439395527,4,East,Clothing,Premium,2025-02-23 12:42:23.744238,3,True
842,Customer_842,67,36182.391754275806,311,3388.6028179325895,4,West,Home,Basic,2025-07-10 12:42:23.744239,3,False
843,Customer_843,44,83445.58472173699,589,2175.20811526203,4,West,Books,Basic,2025-07-07 12:42:23.744240,8,False
843,Customer_844,75,68458.64364418815,653,133.27149603744903,4,West,Books,Premium,2025-03-28 12:42:23.744241,3,False
845,Customer_845,19,12635.992000897102,374,71.92797932665584,2,East,Clothing,Premium,2025-02-02 12:42:23.744242,1,False
846,Customer_846,22,10517.251033282262,740,203.719527532271,3,North,Electronics,Basic,2024-10-22 12:42:23.744243,5,True
847,Customer_847,46,70852.17671272974,540,51.54627473456724,3,South,Sports,Basic,2024-08-22 12:42:23.744244,12,False
848,Customer_848,54,39602.93216902492,453,351.4433643580192,4,North,Sports,Premium,2024-12-05 12:42:23.744244,4,True
849,Customer_849,55,17018.353321315546,395,269.3005318487412,4,West,Electronics,Basic,2025-06-24 12:42:23.744245,6,False
850,Customer_850,36,70914.70265080682,593,135.32566443223843,1,West,Clothing,Basic,2025-07-14 12:42:23.744246,3,True
851,Customer_851,25,53382.4810019818,508,32.769312389759456,4,South,Sports,Basic,2024-11-12 12:42:23.744247,6,True
852,Customer_852,65,,642,14.11645526855122,5,North,Books,Basic,2024-08-25 12:42:23.744248,8,False
853,Customer_853,62,66190.78544011815,387,192.89784533071986,5,West,Electronics,Basic,2025-05-27 12:42:23.744249,7,False
854,Customer_854,18,23800.456834352128,689,18.06856390029973,5,West,Home,Premium,2025-06-23 12:42:23.744249,5,False
855,Customer_855,39,,624,192.59364804868886,5,North,Clothing,Basic,2025-01-02 12:42:23.744250,3,False
856,Customer_856,69,81619.08589806403,456,67.48456925712958,3,West,Electronics,Basic,2024-12-04 12:42:23.744251,5,False
857,Customer_857,34,,436,52.18137456817087,5,North,Sports,Basic,2024-09-07 12:42:23.744252,11,False
858,Customer_858,24,25555.24405848872,727,233.5013029261643,2,West,Clothing,Basic,2024-10-18 12:42:23.744252,3,False
859,Customer_859,42,29551.29240908468,751,92.59648317968015,4,North,Books,Basic,2025-06-03 12:42:23.744253,16,True
860,Customer_860,62,91598.91847381044,440,85.94710033267627,4,South,Clothing,Basic,2024-10-02 12:42:23.744254,5,False
861,Customer_861,21,59867.66600823045,382,81.81798065136337,1,West,Clothing,Premium,2024-10-22 12:42:23.744255,0,False
862,Customer_862,53,69308.1594887076,476,46.38935594295342,5,South,Books,Basic,2025-05-21 12:42:23.744255,5,True
863,Customer_863,23,53923.35091157457,497,154.0112912577143,5,West,Books,Basic,2025-03-21 12:42:23.744256,5,True
864,Customer_864,77,37962.255775975325,720,29.142030964966843,3,West,Clothing,Basic,2025-01-05 12:42:23.744257,3,True
865,Customer_865,48,62625.82566520336,700,1278.0311860607728,5,East,Books,Basic,2024-10-13 12:42:23.744258,1,False
866,Customer_866,36,18867.68058406393,770,224.4176619581086,2,North,Electronics,Premium,2024-09-24 12:42:23.744258,4,False
867,Customer_867,78,28094.330958070106,517,41.170502446821644,4,South,Books,Basic,2024-11-15 12:42:23.744259,5,False
868,Customer_868,61,,474,130.73492518887292,4,South,Books,VIP,2025-02-01 12:42:23.744260,2,False
869,Customer_869,71,22854.895383464398,322,85.14941060396971,4,South,Clothing,Basic,2024-10-02 12:42:23.744260,4,False
870,Customer_870,56,,534,41.196010802775895,5,North,Electronics,Premium,2025-07-03 12:42:23.744261,7,True
871,Customer_871,44,47129.75311289176,312,446.72924520058643,5,East,Home,Basic,2025-06-20 12:42:23.744262,4,True
872,Customer_872,27,39426.759933256755,400,2.5561269257826083,5,South,Home,Premium,2024-09-05 12:42:23.744263,6,False
873,Customer_873,43,10977.63050302286,835,29.12163514929747,3,North,Sports,Basic,2025-03-02 12:42:23.744263,6,False
874,Customer_874,36,,822,73.41234809663047,5,West,Books,Basic,2025-02-01 12:42:23.744264,7,False
875,Customer_875,56,33500.63246135029,751,73.80462322411829,2,South,Books,Premium,2025-04-20 12:42:23.744265,8,False
876,Customer_876,79,53228.79726575397,730,88.89992430597046,5,South,Electronics,Premium,2025-07-11 12:42:23.744266,4,False
877,Customer_877,20,52209.810773989375,832,139.30216266056146,3,East,Home,Basic,2025-02-28 12:42:23.744266,6,False
878,Customer_878,62,57559.229198737485,592,97.67783503928513,2,South,Sports,Basic,2025-08-01 12:42:23.744267,5,True
879,Customer_879,30,36480.27454051205,400,91.69946308730307,4,South,Electronics,Basic,2025-08-13 12:42:23.744268,6,False
880,Customer_880,67,,801,5.499958886476594,3,West,Books,Premium,2024-11-05 12:42:23.744268,4,True
881,Customer_881,45,18879.865344526337,603,47.24550920897409,3,North,Home,Basic,2024-08-31 12:42:23.744269,2,False
882,Customer_882,79,13561.905346952919,839,26.40381262042364,3,North,Sports,Basic,2025-03-26 12:42:23.744270,2,True
883,Customer_883,75,3288.5455166674406,654,30.838845979475693,2,East,Clothing,Premium,2025-05-13 12:42:23.744271,10,False
884,Customer_884,37,40014.05520856006,602,80.81932823050354,3,West,Home,Premium,2025-03-31 12:42:23.744271,2,False
885,Customer_885,45,34934.035513228846,795,22.25253860797247,1,North,Sports,Premium,2025-08-03 12:42:23.744272,4,False
886,Customer_886,25,65786.312237092,526,34.806794921069,4,West,Electronics,Premium,2024-11-09 12:42:23.744273,8,False
887,Customer_887,78,37026.7482590226,535,27.06082741981679,2,North,Clothing,Premium,2025-04-22 12:42:23.744274,3,False
888,Customer_888,58,55467.52695888535,754,296.62306228134213,4,West,Sports,Basic,2025-02-10 12:42:23.744274,12,True
889,Customer_889,56,66265.93153166154,312,289.4362890962129,3,East,Sports,Basic,2024-10-12 12:42:23.744275,2,False
890,Customer_890,18,36273.61848701769,509,94.14587013310842,5,South,Books,Premium,2025-05-20 12:42:23.744276,3,False
891,Customer_891,20,55961.04420214351,696,258.39202661165695,5,East,Home,Basic,2025-04-12 12:42:23.744277,7,True
892,Customer_892,30,70038.5509791039,399,154.09041585112314,3,North,Books,VIP,2024-10-10 12:42:23.744278,3,False
893,Customer_893,45,25236.744503888654,330,89.1471012244686,5,East,Clothing,Basic,2025-06-23 12:42:23.744278,6,False
894,Customer_894,79,50497.04676489288,827,0.6456006732802243,5,South,Sports,Basic,2025-03-07 12:42:23.744279,4,False
895,Customer_895,74,36359.31233601371,628,148.06766303158307,5,East,Books,VIP,2025-05-27 12:42:23.744280,4,False
896,Customer_896,77,26510.20235013723,465,121.23018668263599,4,North,Home,Premium,2025-01-25 12:42:23.744280,0,True
897,Customer_897,66,19270.96519019542,758,95.51710015191807,2,North,Clothing,Basic,2025-01-02 12:42:23.744281,9,False
898,Customer_898,42,26187.02855642599,399,142.88858856789957,4,East,Electronics,Premium,2025-07-21 12:42:23.744282,5,False
899,Customer_899,73,51200.58011504025,472,71.93313427458439,4,South,Books,Premium,2024-10-19 12:42:23.744283,1,True
900,Customer_900,50,17783.110888765066,461,3454.825927398307,4,East,Clothing,Basic,2024-12-28 12:42:23.744283,5,False
901,Customer_901,55,38985.45951822725,562,273.60190079809104,3,South,Electronics,Basic,2025-02-26 12:42:23.744284,3,False
902,Customer_902,70,66263.88813705795,573,47.129248481710036,5,West,Books,Premium,2024-11-15 12:42:23.744285,3,True
903,Customer_903,23,58980.219268378714,302,123.14188065942182,5,South,Clothing,Premium,2025-06-26 12:42:23.744285,7,True
904,Customer_904,75,39389.84754123686,327,64.56680049052318,3,West,Clothing,Basic,2025-01-31 12:42:23.744286,9,False
905,Customer_905,61,83793.80826717448,625,112.20845754869451,2,East,Books,Premium,2024-11-11 12:42:23.744287,5,True
906,Customer_906,62,87860.72827823322,448,143.92451781420087,3,South,Clothing,Premium,2025-03-31 12:42:23.744288,5,False
907,Customer_907,49,50522.44863079451,839,4.651787323659309,5,West,Sports,Basic,2024-09-13 12:42:23.744289,4,False
908,Customer_908,62,629.1416823138273,787,104.01559753187841,4,West,Books,Premium,2024-10-05 12:42:23.744289,2,False
909,Customer_909,78,67728.9639403252,737,25.714146677964305,4,West,Clothing,Basic,2025-07-01 12:42:23.744290,6,False
910,Customer_910,64,4120.473199328289,364,110.87612287997221,4,North,Electronics,Basic,2024-12-04 12:42:23.744291,8,False
911,Customer_911,38,79522.92221440132,655,63.17326325751191,4,East,Electronics,Premium,2024-12-03 12:42:23.744291,6,False
912,Customer_912,33,71671.69801484598,832,148.52432170898135,3,West,Sports,Premium,2025-01-03 12:42:23.744292,4,False
913,Customer_913,71,85484.25008276041,551,13.17054209608956,4,South,Books,Premium,2024-11-19 12:42:23.744293,7,False
914,Customer_914,38,55205.311167354535,534,98.43617560434625,5,West,Clothing,Basic,2025-01-27 12:42:23.744294,7,False
915,Customer_915,28,42772.28465636324,526,32.63823318441592,5,North,Clothing,Basic,2025-06-29 12:42:23.744294,5,False
916,Customer_916,77,40997.97732619552,824,191.7200218959279,5,East,Electronics,Basic,2025-02-19 12:42:23.744295,6,True
917,Customer_917,54,39074.796579382055,612,263.6429863338222,5,North,Sports,Basic,2025-02-15 12:42:23.744296,5,False
918,Customer_918,53,69621.37307349406,348,562.6347567772019,4,North,Electronics,Basic,2024-11-18 12:42:23.744297,5,False
919,Customer_919,52,64245.42979011756,417,158.96715722045397,4,North,Electronics,Basic,2025-03-11 12:42:23.744297,8,False
920,Customer_920,36,52404.51266868426,353,4312.500767427604,4,South,Sports,Basic,2025-06-04 12:42:23.744298,7,True
921,Customer_921,37,35556.373841460554,343,24.27096741359052,5,East,Books,Premium,2025-04-05 12:42:23.744299,4,False
922,Customer_922,74,102584.25262600546,352,40.94837605714127,2,East,Clothing,Basic,2025-02-10 12:42:23.744299,3,False
923,Customer_923,35,68247.49227925739,824,62.676512557988815,3,South,Books,Basic,2024-10-08 12:42:23.744300,6,False
924,Customer_924,64,18045.76160453182,401,148.4485296561055,2,East,Home,Basic,2025-02-02 12:42:23.744301,4,False
925,Customer_925,58,39674.87968125746,697,246.47025157884096,4,North,Home,Basic,2025-04-27 12:42:23.744302,8,False
926,Customer_926,66,68635.52194817411,437,20.965875625184804,3,East,Home,Basic,2025-04-19 12:42:23.744303,4,False
927,Customer_927,31,34009.22157534632,686,255.57689275707602,3,South,Sports,Basic,2024-08-19 12:42:23.744303,4,False
928,Customer_928,32,57030.959176517776,410,118.9493642982676,2,North,Electronics,Premium,2025-05-27 12:42:23.744304,12,True
929,Customer_929,48,69015.92600672296,316,94.35867277082242,3,South,Books,Basic,2024-10-14 12:42:23.744305,3,False
930,Customer_930,18,-17768.56165312786,481,22.294516009747305,5,West,Clothing,Premium,2025-05-05 12:42:23.744305,4,True
931,Customer_931,70,47839.24600421499,835,5.712609616009457,3,North,Home,VIP,2025-04-05 12:42:23.744306,4,False
932,Customer_932,71,48624.18307130244,840,84.04064241610267,4,North,Books,Premium,2025-01-21 12:42:23.744307,4,True
933,Customer_933,71,41758.55088632421,470,105.41620521726533,4,East,Home,Basic,2025-01-22 12:42:23.744308,3,False
934,Customer_934,20,56033.902698920814,708,23.67119994772489,5,North,Home,VIP,2024-10-03 12:42:23.744308,3,False
935,Customer_935,33,63150.39214991749,677,81.29587353781169,2,South,Clothing,Basic,2025-04-28 12:42:23.744309,6,False
936,Customer_936,40,52841.01888649218,487,194.13742710592481,5,East,Sports,Basic,2024-10-27 12:42:23.744310,6,False
